station,beans2012,canola2012,corn2012,fallow2012,grapes2012,oats2012,peas2012,potatoes2012,sod2012,soyabeans2012,springwheat2012,tomatoes2012,winterwheat2012
4209000,0.0,0.0,0.377893486,0.013599406,0.000169993,0.003399851,0.0,0.0,0.0,0.230849912,0.0,0.0,0.04232815
4212100,0.0,0.0,3.238222863,0.147816901,0.006532313,0.168782514,0.0,0.0,0.0,5.188958028,0.0,0.0,0.118141538
4213000,0.065691868,0.065691868,6.624053065,5.4300357,0.083652566,0.590980777,0.065691868,0.06962846,0.067414127,4.773855129,0.065691868,0.065691868,0.506836137
4213075,0.0,0.0,3.791512915,11.68819188,0.009225092,0.249077491,0.0,0.0,0.0,2.896678967,0.0,0.0,0.092250923
4213500,0.200780355,0.0,7.401101446,0.332082463,0.071146509,0.231888552,0.002551461,0.155540988,9.81e-05,1.235594059,0.0,0.000294399,0.137386362
4215000,0.068458277,0.0,10.40694167,1.07008844,0.045781473,0.744055896,0.027811175,0.013691655,0.001283593,1.622033296,0.0,0.000855728,0.816364951
4215500,0.029417117,0.0,1.674956026,0.460969248,0.034572694,0.150118275,0.001819615,0.018802693,0.000303269,0.327530782,0.0,0.000606538,0.121307697
4216418,0.099115977,0.0,15.21917235,0.114584945,0.003437548,0.421672596,0.336879737,0.007448021,0.0,0.407922403,0.0,0.0,0.187346385
4217000,0.479109464,0.0,15.9981034,0.196168364,0.003099026,0.427355725,0.275813339,0.046795297,0.000619805,0.697590817,0.0,0.0,0.484687711
4218000,0.458211267,0.0,14.74915456,0.350286029,0.015610134,0.414475977,0.473686831,0.035795653,0.008477918,2.293613167,0.0,0.001076561,0.79100318
4218518,0.22220619,0.0,5.549383161,0.796960296,0.03992016,0.381405863,0.004809658,0.001442897,0.004809658,1.205300243,0.0,0.0,0.421806988
